Payee Name,Agency,Zip Code,Amount,Payment Description
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,135,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,211.11,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,146.66,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,184.73,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,2316.37,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,148.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,114.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,7.61,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,31.82,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,NON-DEPARTMENTAL,20706,53.6,DUPLICATION AND REPRODUCTION
Digital Copier Associates Inc,CENTRAL SERVICES,20706,5988.78,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,2016.06,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.08,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,358.16,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,731.52,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,156.82,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,136.31,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,146.66,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,1157.98,OTHER OPERATING  EQUIPMENT NON-CAPITAL
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,184.73,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,76.75,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,135,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,744.12,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,156.82,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,86.3,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,211.11,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,168.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,2316.37,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,148.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,66.62,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,66.62,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,114.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,225.21,OTHER OPERATING  EQUIPMENT NON-CAPITAL
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,114.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,121.14,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,186.48,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,156.82,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,184.73,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,146.66,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,211.11,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,154.06,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,2316.37,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,5988.78,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,2016.06,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.08,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.01,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,148.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,213.58,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,134.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,244.36,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,216.76,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,84.81,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,8.04,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,CIRCUIT COURT,20706,-2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,-2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,-2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,-236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,-590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,734.03,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,734.03,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,734.03,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,133.21,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,304.76,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,882.75,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,POLICE,20706,289,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,CENTRAL SERVICES,20706,5988.78,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,2016.06,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.08,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,5988.78,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,2016.06,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.08,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,152.24,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,5988.78,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,2016.06,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,505.08,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,524.65,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CENTRAL SERVICES,20706,300,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,623.81,OTHER OPERATING  EQUIPMENT NON-CAPITAL
Digital Copier Associates Inc,FIRE/EMS,20706,236,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,135.5,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Digital Copier Associates Inc,FIRE/EMS,20706,310,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,12,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,590,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,249,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,172,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,10.99,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,FIRE/EMS,20706,25.48,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,753.02,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,1033.03,OTHER OPERATING  EQUIPMENT NON-CAPITAL
Digital Copier Associates Inc,HEALTH,20706,118.79,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,574.45,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,103.49,OTHER EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,CIRCUIT COURT,20706,426.84,Loss-inventory differences
Digital Copier Associates Inc,CIRCUIT COURT,20706,2227.28,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,156.82,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,156.82,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,156.82,OTHER OPERATING CONTRACT SERVICES
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,76.75,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,136.89,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,76.75,OFFICE EQUIPMENT RENTAL/LEASE
Digital Copier Associates Inc,HEALTH,20706,-136.89,OFFICE EQUIPMENT RENTAL/LEASE
